Modo de Envio,Segmento,Cidade,Estado,Código Postal,Região,Categoria,Subcategoria,Vendas,Quantidade,Desconto,Lucro
Classe Padrão,Consumidor,Salem,Virginia,24153,Sul,Técnologia,Telefones,271.96,4,0.0,67.99
Classe Padrão,Consumidor,Salem,Virginia,24153,Sul,Mobílias,Mobiliário,8.8,5,0.0,3.872
Classe Padrão,Consumidor,Salem,Virginia,24153,Sul,Itens de Escritório,Arte,19.68,6,0.0,5.7072
Classe Padrão,Consumidor,Salem,Virginia,24153,Sul,Mobílias,Estantes,302.94,3,0.0,69.6762
Classe Padrão,Consumidor,Salem,Virginia,24153,Sul,Itens de Escritório,Ficharios,14.94,3,0.0,7.1712
Classe Padrão,Consumidor,Salem,Virginia,24153,Sul,Itens de Escritório,Suprimentos,231.72,2,0.0,11.586
Primeira Classe,Consumidor,Delray Beach,Florida,33445,Sul,Itens de Escritório,Etiquetas,9.912,3,0.2,3.2214
Classe Padrão,Corporativo,San Francisco,California,94110,Oeste,Itens de Escritório,Arte,34.65,3,0.0,9.702
Classe Padrão,Corporativo,San Francisco,California,94110,Oeste,Técnologia,Telefones,19.8,5,0.2,1.7325
Segunda Classe,Consumidor,New York City,New York,10024,Leste,Itens de Escritório,Ficharios,33.568,2,0.2,11.7488
Classe Padrão,Corporativo,Indianapolis,Indiana,46203,Central,Itens de Escritório,Arte,125.93,7,0.0,35.2604
Primeira Classe,Corporativo,Columbus,Ohio,43229,Leste,Itens de Escritório,Ficharios,11.76,5,0.7,-7.84
Primeira Classe,Corporativo,Columbus,Ohio,43229,Leste,Itens de Escritório,Papel,5.344,1,0.2,1.8704
Classe Padrão,Consumidor,Jacksonville,Florida,32216,Sul,Itens de Escritório,Ficharios,1.365,1,0.7,-0.91
Classe Padrão,Consumidor,Jacksonville,Florida,32216,Sul,Itens de Escritório,Papel,62.016,2,0.2,22.4808
Classe Padrão,Corporativo,Clinton,Maryland,20735,Leste,Mobílias,Mobiliário,60.72,3,0.0,23.6808
Classe Padrão,Corporativo,Clinton,Maryland,20735,Leste,Itens de Escritório,Papel,146.82,3,0.0,73.41
Classe Padrão,Corporativo,Clinton,Maryland,20735,Leste,Mobílias,Cadeiras,239.84,8,0.0,64.7568
Classe Padrão,Corporativo,Clinton,Maryland,20735,Leste,Itens de Escritório,Etiquetas,15.66,6,0.0,7.2036
Primeira Classe,Consumidor,Commerce City,Colorado,80022,Oeste,Itens de Escritório,Armazenamento,146.352,3,0.2,-32.9292
Classe Padrão,Consumidor,Santa Ana,California,92704,Oeste,Itens de Escritório,Fixadores,5.94,3,0.0,0.0
Classe Padrão,Consumidor,Santa Ana,California,92704,Oeste,Itens de Escritório,Papel,45.36,7,0.0,21.7728
Classe Padrão,Consumidor,Santa Ana,California,92704,Oeste,Técnologia,Telefones,211.168,4,0.2,23.7564
Classe Padrão,Consumidor,Santa Ana,California,92704,Oeste,Mobílias,Cadeiras,484.704,6,0.2,-84.8232
Classe Padrão,Consumidor,Santa Ana,California,92704,Oeste,Técnologia,Máquinas,371.976,3,0.2,116.2425
Mesmo Dia,Corporativo,Clinton,Maryland,20735,Leste,Itens de Escritório,Armazenamento,89.82,6,0.0,25.1496
Primeira Classe,Corporativo,Los Angeles,California,90049,Oeste,Itens de Escritório,Ficharios,19.296,3,0.2,6.03
Classe Padrão,Consumidor,Louisville,Kentucky,40214,Sul,Mobílias,Cadeiras,191.96,2,0.0,51.8292
Classe Padrão,Consumidor,Louisville,Kentucky,40214,Sul,Itens de Escritório,Ficharios,21.3,3,0.0,9.798
Classe Padrão,Consumidor,Louisville,Kentucky,40214,Sul,Técnologia,Telefones,469.95,5,0.0,131.586
Classe Padrão,Consumidor,Louisville,Kentucky,40214,Sul,Mobílias,Mobiliário,209.88,3,0.0,35.6796
Primeira Classe,Consumidor,Los Angeles,California,90045,Oeste,Mobílias,Estantes,239.666,2,0.15,14.098
Primeira Classe,Consumidor,Los Angeles,California,90045,Oeste,Itens de Escritório,Etiquetas,22.5,6,0.0,10.8
Primeira Classe,Consumidor,Los Angeles,California,90045,Oeste,Itens de Escritório,Papel,219.84,4,0.0,107.7216
Segunda Classe,Corporativo,Springfield,Missouri,65807,Central,Itens de Escritório,Papel,32.4,5,0.0,15.552
Segunda Classe,Corporativo,Springfield,Missouri,65807,Central,Itens de Escritório,Arte,209.94,6,0.0,54.5844
Segunda Classe,Corporativo,Springfield,Missouri,65807,Central,Itens de Escritório,Suprimentos,4164.05,5,0.0,83.281
Segunda Classe,Corporativo,Springfield,Missouri,65807,Central,Mobílias,Estantes,212.94,3,0.0,53.235
Primeira Classe,Corporativo,San Francisco,California,94109,Oeste,Mobílias,Mobiliário,41.88,6,0.0,12.1452
Primeira Classe,Corporativo,San Francisco,California,94109,Oeste,Itens de Escritório,Etiquetas,58.48,8,0.0,27.4856
Classe Padrão,Consumidor,Texas City,Texas,77590,Central,Mobílias,Mesas,102.438,1,0.3,-13.1706
Classe Padrão,Consumidor,Texas City,Texas,77590,Central,Mobílias,Cadeiras,199.304,4,0.3,-8.5416
Classe Padrão,Consumidor,New York City,New York,10024,Leste,Técnologia,Máquinas,6999.96,4,0.0,2239.9872
Classe Padrão,Consumidor,Bellevue,Washington,98006,Oeste,Itens de Escritório,Papel,12.96,2,0.0,6.2208
Segunda Classe,Consumidor,New York City,New York,10024,Leste,Técnologia,Telefones,279.86,14,0.0,134.3328
Classe Padrão,Home Office,Wilson,North Carolina,27893,Sul,Itens de Escritório,Ficharios,7.38,5,0.7,-5.412
Classe Padrão,Consumidor,Seattle,Washington,98115,Oeste,Mobílias,Cadeiras,698.352,3,0.2,52.3764
Classe Padrão,Consumidor,Seattle,Washington,98115,Oeste,Mobílias,Mesas,1747.25,5,0.0,629.01
Segunda Classe,Home Office,Springfield,Missouri,65807,Central,Itens de Escritório,Eletrodomésticos,54.48,1,0.0,15.2544
Mesmo Dia,Consumidor,San Francisco,California,94109,Oeste,Técnologia,Acessórios,199.99,1,0.0,85.9957
Mesmo Dia,Consumidor,Charlotte,North Carolina,28205,Sul,Itens de Escritório,Ficharios,68.541,11,0.7,-52.5481
Mesmo Dia,Consumidor,Charlotte,North Carolina,28205,Sul,Técnologia,Telefones,627.168,4,0.2,70.5564
Mesmo Dia,Consumidor,Charlotte,North Carolina,28205,Sul,Itens de Escritório,Etiquetas,122.12,5,0.2,39.689
Segunda Classe,Consumidor,New York City,New York,10011,Leste,Itens de Escritório,Arte,6.99,3,0.0,2.0271
Segunda Classe,Consumidor,New York City,New York,10011,Leste,Itens de Escritório,Ficharios,107.424,6,0.2,36.2556
Segunda Classe,Corporativo,Lorain,Ohio,44052,Leste,Mobílias,Mesas,1421.664,8,0.4,-734.5264
Classe Padrão,Consumidor,Indianapolis,Indiana,46203,Central,Itens de Escritório,Ficharios,125.88,6,0.0,60.4224
Classe Padrão,Consumidor,Indianapolis,Indiana,46203,Central,Técnologia,Acessórios,79.78,2,0.0,29.5186
Classe Padrão,Consumidor,Indianapolis,Indiana,46203,Central,Itens de Escritório,Etiquetas,133.2,9,0.0,66.6
Classe Padrão,Consumidor,Redmond,Oregon,97756,Oeste,Técnologia,Telefones,438.368,4,0.2,38.3572
Classe Padrão,Consumidor,Redmond,Oregon,97756,Oeste,Técnologia,Telefones,139.944,7,0.2,-31.4874
Classe Padrão,Consumidor,Redmond,Oregon,97756,Oeste,Itens de Escritório,Eletrodomésticos,133.472,4,0.2,15.0156
Classe Padrão,Home Office,Springfield,Oregon,97477,Oeste,Mobílias,Mesas,564.195,3,0.5,-304.6653
Classe Padrão,Home Office,Springfield,Oregon,97477,Oeste,Itens de Escritório,Eletrodomésticos,87.168,2,0.2,8.7168
Primeira Classe,Corporativo,Arlington,Texas,76017,Central,Itens de Escritório,Ficharios,42.616,7,0.8,-68.1856
Primeira Classe,Corporativo,Arlington,Texas,76017,Central,Técnologia,Copiadoras,319.984,2,0.2,107.9946
Primeira Classe,Corporativo,Arlington,Texas,76017,Central,Itens de Escritório,Fixadores,45.92,5,0.2,15.498
Primeira Classe,Corporativo,Arlington,Texas,76017,Central,Mobílias,Mobiliário,21.184,2,0.6,-11.6512
Primeira Classe,Corporativo,Arlington,Texas,76017,Central,Itens de Escritório,Papel,20.736,4,0.2,7.2576
Primeira Classe,Corporativo,Arlington,Texas,76017,Central,Mobílias,Cadeiras,213.43,5,0.3,-39.637
Classe Padrão,Home Office,Gilbert,Arizona,85234,Oeste,Técnologia,Telefones,333.576,3,0.2,25.0182
Classe Padrão,Home Office,Gilbert,Arizona,85234,Oeste,Técnologia,Acessórios,31.992,1,0.2,4.7988
Classe Padrão,Home Office,Gilbert,Arizona,85234,Oeste,Itens de Escritório,Armazenamento,51.168,2,0.2,-6.396
Classe Padrão,Home Office,Gilbert,Arizona,85234,Oeste,Itens de Escritório,Envelopes,10.64,5,0.2,3.857
Classe Padrão,Home Office,Gilbert,Arizona,85234,Oeste,Mobílias,Mobiliário,68.704,2,0.2,16.3172
Classe Padrão,Home Office,Gilbert,Arizona,85234,Oeste,Mobílias,Mesas,386.91,9,0.5,-185.7168
Segunda Classe,Consumidor,Lawrence,Massachusetts,1841,Leste,Itens de Escritório,Arte,39.66,2,0.0,11.898
Segunda Classe,Consumidor,Lawrence,Massachusetts,1841,Leste,Itens de Escritório,Eletrodomésticos,113.92,2,0.0,33.0368
Segunda Classe,Consumidor,Lawrence,Massachusetts,1841,Leste,Itens de Escritório,Ficharios,447.86,7,0.0,210.4942
Classe Padrão,Consumidor,Virginia Beach,Virginia,23464,Sul,Mobílias,Mesas,356.85,5,0.0,60.6645
Classe Padrão,Consumidor,Virginia Beach,Virginia,23464,Sul,Itens de Escritório,Envelopes,251.58,7,0.0,113.211
Segunda Classe,Consumidor,Irving,Texas,75061,Central,Itens de Escritório,Papel,219.84,5,0.2,79.692
Segunda Classe,Consumidor,Vineland,New Jersey,8360,Leste,Mobílias,Mobiliário,42.85,5,0.0,15.426
Segunda Classe,Consumidor,Vineland,New Jersey,8360,Leste,Itens de Escritório,Etiquetas,6.16,2,0.0,2.9568
Segunda Classe,Consumidor,Vineland,New Jersey,8360,Leste,Itens de Escritório,Suprimentos,17.0,2,0.0,4.42
Segunda Classe,Consumidor,Vineland,New Jersey,8360,Leste,Técnologia,Acessórios,87.4,5,0.0,34.96
Classe Padrão,Home Office,Columbus,Georgia,31907,Sul,Itens de Escritório,Ficharios,29.84,2,0.0,13.428
Segunda Classe,Corporativo,Los Angeles,California,90032,Oeste,Itens de Escritório,Ficharios,49.568,2,0.2,17.3488
Classe Padrão,Corporativo,San Diego,California,92024,Oeste,Itens de Escritório,Arte,265.86,7,0.0,79.758
Classe Padrão,Home Office,Charlottesville,Virginia,22901,Sul,Mobílias,Mobiliário,67.96,4,0.0,12.2328
Segunda Classe,Consumidor,Lawrence,Indiana,46226,Central,Itens de Escritório,Arte,10.92,6,0.0,4.914
Segunda Classe,Consumidor,Lawrence,Indiana,46226,Central,Técnologia,Máquinas,83.9,2,0.0,22.653
Segunda Classe,Consumidor,Lawrence,Indiana,46226,Central,Itens de Escritório,Eletrodomésticos,19.75,5,0.0,5.135
Segunda Classe,Consumidor,Lawrence,Indiana,46226,Central,Técnologia,Acessórios,393.54,3,0.0,165.2868
Classe Padrão,Home Office,Phoenix,Arizona,85023,Oeste,Mobílias,Mobiliário,46.872,7,0.2,3.5154
Segunda Classe,Consumidor,Meriden,Connecticut,6450,Leste,Itens de Escritório,Armazenamento,10.9,1,0.0,2.834
Segunda Classe,Consumidor,Meriden,Connecticut,6450,Leste,Itens de Escritório,Papel,79.92,4,0.0,37.5624
Segunda Classe,Consumidor,Meriden,Connecticut,6450,Leste,Itens de Escritório,Papel,146.82,3,0.0,73.41
Primeira Classe,Home Office,Franklin,Wisconsin,53132,Central,Itens de Escritório,Ficharios,3.6,2,0.0,1.728
Classe Padrão,Home Office,Los Angeles,California,90008,Oeste,Mobílias,Mobiliário,20.04,6,0.0,8.8176
Classe Padrão,Consumidor,Bloomington,Illinois,61701,Central,Itens de Escritório,Armazenamento,180.016,1,0.2,-15.7514
Classe Padrão,Consumidor,Bloomington,Illinois,61701,Central,Mobílias,Mobiliário,41.552,2,0.6,-19.7372
Classe Padrão,Consumidor,Bloomington,Illinois,61701,Central,Itens de Escritório,Arte,13.12,5,0.2,1.476
Classe Padrão,Consumidor,Los Angeles,California,90032,Oeste,Itens de Escritório,Armazenamento,1117.92,4,0.0,55.896
Segunda Classe,Corporativo,San Francisco,California,94109,Oeste,Técnologia,Acessórios,111.96,4,0.0,21.2724
Classe Padrão,Corporativo,Houston,Texas,77095,Central,Itens de Escritório,Arte,12.16,5,0.2,2.128
Classe Padrão,Corporativo,Milwaukee,Wisconsin,53209,Central,Itens de Escritório,Ficharios,17.52,4,0.0,8.4096
Classe Padrão,Corporativo,Milwaukee,Wisconsin,53209,Central,Itens de Escritório,Eletrodomésticos,155.88,6,0.0,54.558
Segunda Classe,Home Office,Lake Charles,Louisiana,70601,Sul,Itens de Escritório,Ficharios,477.51,11,0.0,219.6546
Segunda Classe,Consumidor,Baltimore,Maryland,21215,Leste,Itens de Escritório,Papel,164.88,3,0.0,80.7912
Classe Padrão,Home Office,Franklin,Wisconsin,53132,Central,Técnologia,Acessórios,47.97,3,0.0,14.8707
Classe Padrão,Consumidor,New York City,New York,10024,Leste,Itens de Escritório,Ficharios,415.176,3,0.2,134.9322
Classe Padrão,Consumidor,New York City,New York,10024,Leste,Itens de Escritório,Ficharios,35.232,3,0.2,11.4504
Classe Padrão,Consumidor,New York City,New York,10024,Leste,Itens de Escritório,Papel,54.96,1,0.0,26.9304
Classe Padrão,Consumidor,San Diego,California,92024,Oeste,Itens de Escritório,Papel,16.34,2,0.0,7.6798
Classe Padrão,Consumidor,San Diego,California,92024,Oeste,Mobílias,Cadeiras,225.296,2,0.2,22.5296
Classe Padrão,Consumidor,San Diego,California,92024,Oeste,Itens de Escritório,Ficharios,50.352,3,0.2,17.6232
Classe Padrão,Consumidor,Wilson,North Carolina,27893,Sul,Mobílias,Mobiliário,163.136,4,0.2,20.392
Classe Padrão,Consumidor,Wilson,North Carolina,27893,Sul,Itens de Escritório,Ficharios,6.408,4,0.7,-4.9128
Classe Padrão,Consumidor,Long Beach,California,90805,Oeste,Técnologia,Telefones,217.584,2,0.2,19.0386
Classe Padrão,Consumidor,Long Beach,California,90805,Oeste,Itens de Escritório,Fixadores,5.43,3,0.0,1.7919
Classe Padrão,Consumidor,Long Beach,California,90805,Oeste,Técnologia,Telefones,143.976,3,0.2,8.9985
Classe Padrão,Corporativo,Fort Lauderdale,Florida,33311,Sul,Técnologia,Telefones,519.68,7,0.2,58.464
Classe Padrão,Home Office,Baltimore,Maryland,21215,Leste,Itens de Escritório,Etiquetas,7.83,3,0.0,3.6018
Classe Padrão,Consumidor,Rio Rancho,New Mexico,87124,Oeste,Mobílias,Cadeiras,883.84,4,0.2,99.432
Classe Padrão,Consumidor,Rio Rancho,New Mexico,87124,Oeste,Mobílias,Cadeiras,230.352,3,0.2,20.1558
Primeira Classe,Corporativo,Stockton,California,95207,Oeste,Itens de Escritório,Ficharios,273.92,8,0.2,99.296
Segunda Classe,Consumidor,Columbus,Ohio,43229,Leste,Itens de Escritório,Arte,9.912,3,0.2,1.239
Mesmo Dia,Consumidor,Skokie,Illinois,60076,Central,Mobílias,Mobiliário,266.352,6,0.6,-292.9872
Mesmo Dia,Consumidor,Skokie,Illinois,60076,Central,Mobílias,Mobiliário,56.328,3,0.6,-26.7558
Mesmo Dia,Consumidor,Skokie,Illinois,60076,Central,Técnologia,Acessórios,39.264,3,0.2,-4.908
Mesmo Dia,Consumidor,Skokie,Illinois,60076,Central,Itens de Escritório,Arte,95.232,6,0.2,24.9984
Classe Padrão,Home Office,Hot Springs,Arkansas,71901,Sul,Itens de Escritório,Fixadores,30.0,6,0.0,14.4
Classe Padrão,Home Office,Hot Springs,Arkansas,71901,Sul,Itens de Escritório,Papel,25.92,4,0.0,12.7008
Classe Padrão,Home Office,Hot Springs,Arkansas,71901,Sul,Mobílias,Mobiliário,159.92,4,0.0,31.984
Primeira Classe,Consumidor,Goldsboro,North Carolina,27534,Sul,Itens de Escritório,Eletrodomésticos,34.944,3,0.2,3.0576
Classe Padrão,Corporativo,Los Angeles,California,90032,Oeste,Técnologia,Acessórios,149.95,5,0.0,31.4895
Classe Padrão,Corporativo,Los Angeles,California,90032,Oeste,Itens de Escritório,Arte,23.32,2,0.0,6.0632
Classe Padrão,Corporativo,Los Angeles,California,90032,Oeste,Itens de Escritório,Arte,16.74,3,0.0,4.8546
Segunda Classe,Consumidor,Nashua,New Hampshire,3060,Leste,Itens de Escritório,Fixadores,14.82,6,0.0,6.9654
Classe Padrão,Consumidor,Seattle,Washington,98103,Oeste,Itens de Escritório,Fixadores,10.47,3,0.0,4.8162
Classe Padrão,Consumidor,Seattle,Washington,98103,Oeste,Itens de Escritório,Etiquetas,11.07,3,0.0,5.2029
Classe Padrão,Consumidor,Seattle,Washington,98103,Oeste,Itens de Escritório,Ficharios,20.704,4,0.2,7.764
Segunda Classe,Corporativo,Richmond,Indiana,47374,Central,Itens de Escritório,Papel,177.2,5,0.0,83.284
Classe Padrão,Corporativo,Miami,Florida,33180,Sul,Mobílias,Mobiliário,50.496,6,0.2,8.2056
Primeira Classe,Corporativo,Smyrna,Tennessee,37167,Sul,Itens de Escritório,Ficharios,6.129,3,0.7,-4.4946
Primeira Classe,Corporativo,Smyrna,Tennessee,37167,Sul,Mobílias,Cadeiras,643.136,4,0.2,56.2744
Primeira Classe,Corporativo,Smyrna,Tennessee,37167,Sul,Itens de Escritório,Papel,20.736,4,0.2,7.2576
Primeira Classe,Corporativo,Aurora,Colorado,80013,Oeste,Itens de Escritório,Papel,177.536,4,0.2,62.1376
Primeira Classe,Corporativo,Aurora,Colorado,80013,Oeste,Itens de Escritório,Eletrodomésticos,32.432,2,0.2,3.2432
Classe Padrão,Home Office,Miami,Florida,33142,Sul,Itens de Escritório,Etiquetas,11.696,2,0.2,3.9474
Classe Padrão,Consumidor,San Francisco,California,94122,Oeste,Itens de Escritório,Eletrodomésticos,113.76,3,0.0,44.3664
Classe Padrão,Consumidor,San Francisco,California,94122,Oeste,Itens de Escritório,Armazenamento,579.51,3,0.0,81.1314
Classe Padrão,Consumidor,San Francisco,California,94122,Oeste,Itens de Escritório,Armazenamento,150.66,9,0.0,6.0264
Classe Padrão,Consumidor,San Francisco,California,94122,Oeste,Itens de Escritório,Ficharios,48.032,4,0.2,15.6104
Classe Padrão,Consumidor,Chicago,Illinois,60623,Central,Itens de Escritório,Armazenamento,102.624,3,0.2,7.6968
Classe Padrão,Consumidor,Chicago,Illinois,60623,Central,Mobílias,Cadeiras,359.772,2,0.3,-5.1396
Classe Padrão,Consumidor,Chicago,Illinois,60623,Central,Itens de Escritório,Arte,13.392,3,0.2,3.1806
Classe Padrão,Consumidor,Los Angeles,California,90008,Oeste,Mobílias,Cadeiras,122.136,3,0.2,-13.7403
Classe Padrão,Corporativo,Dover,New Hampshire,3820,Leste,Itens de Escritório,Papel,35.88,6,0.0,16.146
Segunda Classe,Consumidor,Dublin,Ohio,43017,Leste,Técnologia,Acessórios,479.952,6,0.2,107.9892
Segunda Classe,Consumidor,Dublin,Ohio,43017,Leste,Itens de Escritório,Arte,23.92,5,0.2,1.794
Primeira Classe,Corporativo,New York City,New York,10009,Leste,Técnologia,Telefones,629.95,5,0.0,163.787
Classe Padrão,Consumidor,New York City,New York,10035,Leste,Itens de Escritório,Ficharios,14.952,1,0.2,5.0463
Classe Padrão,Consumidor,New York City,New York,10035,Leste,Itens de Escritório,Papel,17.94,3,0.0,8.073
Classe Padrão,Consumidor,New York City,New York,10035,Leste,Técnologia,Telefones,116.98,2,0.0,29.245
Segunda Classe,Consumidor,Paterson,New Jersey,7501,Leste,Mobílias,Cadeiras,121.96,2,0.0,20.7332
Segunda Classe,Consumidor,Paterson,New Jersey,7501,Leste,Itens de Escritório,Eletrodomésticos,8.74,2,0.0,2.2724
Segunda Classe,Consumidor,Paterson,New Jersey,7501,Leste,Itens de Escritório,Papel,61.96,2,0.0,27.882
Segunda Classe,Consumidor,Paterson,New Jersey,7501,Leste,Itens de Escritório,Ficharios,7.96,2,0.0,3.7412
Segunda Classe,Consumidor,Paterson,New Jersey,7501,Leste,Itens de Escritório,Eletrodomésticos,275.24,4,0.0,121.1056
Classe Padrão,Corporativo,Lakewood,New Jersey,8701,Leste,Mobílias,Mobiliário,47.4,5,0.0,18.96
Classe Padrão,Corporativo,Lakewood,New Jersey,8701,Leste,Mobílias,Cadeiras,512.96,4,0.0,143.6288
Classe Padrão,Corporativo,Lakewood,New Jersey,8701,Leste,Técnologia,Telefones,395.94,6,0.0,102.9444
Classe Padrão,Corporativo,Lakewood,New Jersey,8701,Leste,Itens de Escritório,Armazenamento,81.96,2,0.0,0.0
Classe Padrão,Consumidor,Greensboro,North Carolina,27405,Sul,Itens de Escritório,Arte,32.776,1,0.2,2.4582
Classe Padrão,Consumidor,New York City,New York,10035,Leste,Itens de Escritório,Armazenamento,272.94,3,0.0,0.0
Segunda Classe,Corporativo,New York City,New York,10035,Leste,Mobílias,Cadeiras,253.764,2,0.1,31.0156
Classe Padrão,Consumidor,Chicago,Illinois,60623,Central,Itens de Escritório,Etiquetas,29.24,5,0.2,9.8685
Classe Padrão,Consumidor,Chicago,Illinois,60623,Central,Itens de Escritório,Armazenamento,35.168,2,0.2,-8.3524
Classe Padrão,Consumidor,Chicago,Illinois,60623,Central,Técnologia,Máquinas,1362.9,3,0.3,-19.47
Classe Padrão,Consumidor,Chicago,Illinois,60653,Central,Mobílias,Cadeiras,317.058,3,0.3,-18.1176
Classe Padrão,Consumidor,Chicago,Illinois,60653,Central,Itens de Escritório,Arte,15.76,2,0.2,3.546
Classe Padrão,Consumidor,Chicago,Illinois,60653,Central,Mobílias,Mobiliário,14.56,5,0.6,-6.188
Classe Padrão,Corporativo,Lakewood,New Jersey,8701,Leste,Itens de Escritório,Ficharios,196.21,7,0.0,98.105
Classe Padrão,Home Office,Columbus,Georgia,31907,Sul,Itens de Escritório,Arte,35.4,5,0.0,13.452
Classe Padrão,Corporativo,Phoenix,Arizona,85023,Oeste,Itens de Escritório,Papel,419.4,5,0.2,146.79
Classe Padrão,Corporativo,Phoenix,Arizona,85023,Oeste,Itens de Escritório,Ficharios,13.005,3,0.7,-9.9705
Classe Padrão,Home Office,Los Angeles,California,90004,Oeste,Itens de Escritório,Ficharios,7.712,2,0.2,2.7956
Classe Padrão,Home Office,Los Angeles,California,90004,Oeste,Itens de Escritório,Ficharios,4.176,1,0.2,1.305
Classe Padrão,Home Office,Los Angeles,California,90004,Oeste,Itens de Escritório,Papel,38.88,6,0.0,18.6624
Classe Padrão,Consumidor,New York City,New York,10024,Leste,Itens de Escritório,Papel,17.64,4,0.0,8.1144
Classe Padrão,Consumidor,San Antonio,Texas,78207,Central,Itens de Escritório,Armazenamento,93.456,3,0.2,-17.523
